Mes,Ano,lat,lon,Codigo,regiao,uf,Umidade média mensal,Temperatura média mensal
9,2022,-19.23249998999978,-44.96416666000004,A560,SE,MG,57.34361851332398,23.052454417952333
10,2022,-19.23249998999976,-44.96416666000004,A560,SE,MG,60.729838709677416,24.975268817204288
11,2022,-19.232499989999774,-44.96416666000004,A560,SE,MG,72.70931849791377,22.732684283727387
12,2022,-19.23249998999976,-44.96416666000004,A560,SE,MG,81.18893387314439,23.087989203778672
1,2022,-5.837222209999986,-35.208055549999834,A304,NE,RN,70.83112582781457,29.175165562913893
2,2022,-5.837222209999991,-35.208055549999855,A304,NE,RN,69.01465201465201,29.62234432234433
3,2022,-5.837222209999991,-35.208055549999855,A304,NE,RN,77.35897435897436,28.623443223443225
4,2022,-5.837222209999986,-35.20805554999981,A304,NE,RN,77.50549450549451,28.120604395604396
5,2022,-5.837222210000056,-35.208055549999756,A304,NE,RN,86.07912687585267,26.415688949522526
6,2022,-5.837222210000062,-35.20805554999976,A304,NE,RN,84.87777777777778,25.35055555555556
7,2022,-5.837222210000051,-35.208055549999756,A304,NE,RN,85.42069892473118,24.759274193548364
8,2022,-5.837222210000051,-35.208055549999756,A304,NE,RN,80.35887096774194,24.964784946236577
9,2022,-5.837222210000062,-35.20805554999976,A304,NE,RN,78.10416666666667,25.771666666666643
10,2022,-5.837222210000051,-35.208055549999756,A304,NE,RN,76.58602150537635,26.745967741935498
11,2022,-5.837222210000023,-35.20805554999979,A304,NE,RN,75.56616052060737,27.231019522776588
12,2022,-5.83722221,-35.20805554999999,A304,NE,RN,72.71428571428571,27.87142857142857
1,2022,-11.594444439999998,-46.847222210000005,A038,N,TO,76.33333333333333,25.366666666666664
7,2022,-11.59444444000011,-46.84722221,A038,N,TO,44.88729508196721,24.26290983606557
8,2022,-11.59444444000009,-46.84722220999988,A038,N,TO,38.80241935483871,25.824731182795702
9,2022,-11.594444440000133,-46.84722220999971,A038,N,TO,41.11857142857143,27.068
10,2022,-11.594444440000133,-46.84722220999971,A038,N,TO,50.45779685264664,27.247353361945635
11,2022,-11.59444444000013,-46.84722220999975,A038,N,TO,81.95440729483283,23.12857142857142
12,2022,-11.594444440000133,-46.847222209999714,A038,N,TO,82.49563953488372,23.507703488372115
1,2022,-3.1333333299999615,-58.482777769999714,A121,N,AM,84.45270270270271,26.09054054054053
2,2022,-3.133333329999967,-58.48277776999998,A121,N,AM,84.61689291101055,26.180844645550515
3,2022,-3.1333333299999615,-58.482777769999714,A121,N,AM,85.6054054054054,26.056351351351342
4,2022,-3.133333329999963,-58.482777769999785,A121,N,AM,84.49442896935933,26.557660167130923
5,2022,-3.133333329999961,-58.48277776999971,A121,N,AM,82.20188425302827,26.651009421265165
6,2022,-3.133333329999963,-58.48277776999979,A121,N,AM,82.8840782122905,26.281145251396666
7,2022,-3.1333333299999615,-58.48277776999972,A121,N,AM,80.03794037940379,27.32140921409218
8,2022,-3.133333329999961,-58.48277776999971,A121,N,AM,75.54508748317632,27.926514131897708
9,2022,-3.133333329999963,-58.48277776999979,A121,N,AM,71.61871508379889,29.085195530726278
10,2022,-3.1333333299999615,-58.482777769999714,A121,N,AM,75.43378378378378,27.97635135135131
11,2022,-3.1333333299999633,-58.4827777699998,A121,N,AM,78.11376404494382,27.26643258426968
12,2022,-3.133333329999962,-58.48277776999974,A121,N,AM,82.1313269493844,26.43679890560872
1,2022,-31.347777770000043,-54.01333332999935,A827,S,RS,66.36827956989248,25.409811827956997
2,2022,-31.347777770000146,-54.01333332999967,A827,S,RS,67.34077380952381,23.04940476190476
3,2022,-31.347777770000043,-54.01333332999935,A827,S,RS,75.5752688172043,20.099327956989242
4,2022,-31.347777770000075,-54.01333332999945,A827,S,RS,78.32083333333334,17.35152777777779
5,2022,-31.347777770000302,-54.013333330000016,A827,S,RS,83.3982905982906,13.412820512820504
6,2022,-31.347777770000082,-54.013333329999476,A827,S,RS,82.8795518207283,10.518207282913163
7,2022,-31.34777777000012,-54.0133333299996,A827,S,RS,84.3566229985444,13.979184861717611
8,2022,-31.347777770000043,-54.013333329999355,A827,S,RS,79.81266846361186,12.503234501347697
9,2022,-31.347777770000075,-54.01333332999945,A827,S,RS,77.30972222222222,13.64472222222222
10,2022,-31.347777770000043,-54.01333332999935,A827,S,RS,75.03494623655914,16.347043010752703
11,2022,-31.347777770000075,-54.01333332999945,A827,S,RS,65.75416666666666,20.11694444444444
12,2022,-31.347777770000047,-54.01333332999936,A827,S,RS,64.16869095816465,23.071929824561394
1,2022,-10.828285999999952,-49.847881999999494,A055,N,TO,84.05831533477321,27.097840172786167
2,2022,-10.828285999999974,-49.84788200000002,A055,N,TO,85.44859813084112,28.703738317757008
3,2022,-10.828286000000015,-49.84788200000002,A055,N,TO,87.65333333333334,28.488
4,2022,-10.828285999999972,-49.84788200000002,A055,N,TO,79.95370370370371,30.28055555555556
5,2022,-10.828285999999974,-49.84788200000002,A055,N,TO,64.78301886792453,30.09198113207546
6,2022,-10.828285999999986,-49.84788200000002,A055,N,TO,58.528301886792455,30.932075471698116
7,2022,-10.828285999999945,-49.847881999999416,A055,N,TO,70.76216216216216,24.020270270270306
8,2022,-10.828285999999945,-49.84788199999943,A055,N,TO,62.93270524899058,25.5585464333782
9,2022,-10.828285999999947,-49.84788199999929,A055,N,TO,65.85042735042735,26.9531339031339
10,2022,-10.828285999999945,-49.84788199999935,A055,N,TO,77.97780859916782,27.038418862690758
11,2022,-10.828285999999947,-49.84788199999916,A055,N,TO,85.89701492537313,25.62552238805969
12,2022,-10.828285999999947,-49.84788199999928,A055,N,TO,90.45285714285714,25.21557142857141
1,2022,-21.938744999999823,-42.60093599999963,A629,SE,RJ,81.70255720053835,25.152893674293413
2,2022,-21.938744999999876,-42.60093599999974,A629,SE,RJ,82.98127925117005,24.85475819032765
3,2022,-21.93874499999982,-42.60093599999963,A629,SE,RJ,76.43010752688173,25.172311827956996
4,2022,-21.938744999999834,-42.600935999999656,A629,SE,RJ,79.33055555555555,23.053333333333345
5,2022,-21.93874499999982,-42.60093599999963,A629,SE,RJ,80.29569892473118,19.599462365591393
6,2022,-21.938744999999834,-42.600935999999656,A629,SE,RJ,79.92361111111111,18.16944444444446
7,2022,-21.93874499999982,-42.60093599999963,A629,SE,RJ,75.75940860215054,18.960618279569893
8,2022,-21.938744999999823,-42.60093599999963,A629,SE,RJ,70.00942126514131,19.2693135935397
9,2022,-21.938744999999837,-42.60093599999966,A629,SE,RJ,69.57627118644068,20.60946327683618
10,2022,-21.93874499999982,-42.60093599999963,A629,SE,RJ,72.78763440860214,23.640322580645147
11,2022,-21.938744999999834,-42.600935999999656,A629,SE,RJ,74.45972222222223,22.595972222222226
12,2022,-21.93874499999982,-42.60093599999963,A629,SE,RJ,78.12096774193549,23.794892473118306
1,2022,-21.76996499999985,-43.364329,A518,SE,MG,83.5739247311828,21.605107526881756
2,2022,-21.769964999999885,-43.364329,A518,SE,MG,87.23660714285714,20.81026785714285
3,2022,-21.76996499999985,-43.364329,A518,SE,MG,74.63306451612904,22.401209677419356
4,2022,-21.76996499999986,-43.364329,A518,SE,MG,82.53333333333333,19.823472222222204
5,2022,-21.76996499999985,-43.364329,A518,SE,MG,76.83870967741936,17.26747311827956
6,2022,-21.769964999999864,-43.364329,A518,SE,MG,79.42737430167598,16.290363128491624
7,2022,-21.769965000000173,-43.364329,A518,SE,MG,67.72346368715084,18.478770949720687
8,2022,-21.76996499999985,-43.364329,A518,SE,MG,74.49059139784946,16.43091397849461
9,2022,-21.76996499999986,-43.364329,A518,SE,MG,78.69583333333334,16.905555555555566
10,2022,-21.76996499999985,-43.364329,A518,SE,MG,81.75403225806451,19.892741935483876
11,2022,-21.76996499999986,-43.364329,A518,SE,MG,84.90833333333333,18.191111111111095
12,2022,-21.76996499999985,-43.364329,A518,SE,MG,86.83870967741936,19.62352150537636
4,2022,-4.821388880000047,-43.34361110000011,A237,NE,MA,81.84075342465754,26.309589041095894
5,2022,-4.821388880000056,-43.3436111000003,A237,NE,MA,81.59543010752688,26.158870967741933
6,2022,-4.821388880000054,-43.343611100000274,A237,NE,MA,78.75694444444444,25.431527777777763
7,2022,-4.821388880000056,-43.3436111000003,A237,NE,MA,72.7741935483871,25.460752688172043
8,2022,-4.821388880000055,-43.343611100000295,A237,NE,MA,67.22116689280868,25.887652645861618
9,2022,-4.821388880000054,-43.343611100000274,A237,NE,MA,65.42061281337047,27.375348189415057
10,2022,-4.821388880000056,-43.3436111000003,A237,NE,MA,62.86021505376344,28.4674731182796
11,2022,-4.821388880000054,-43.343611100000274,A237,NE,MA,75.90555555555555,26.762638888888887
12,2022,-4.821388880000056,-43.3436111000003,A237,NE,MA,77.76747311827957,26.59838709677421
1,2022,-22.75027777,-45.60388888,A706,SE,SP,68.0,20.53333333333333
2,2022,-22.750277770000086,-45.60388887999984,A706,SE,SP,77.79672131147541,17.817704918032796
3,2022,-22.750277769999652,-45.60388887999972,A706,SE,SP,82.1278600269179,17.377792732166892
4,2022,-22.750277769999663,-45.603888879999616,A706,SE,SP,81.53055555555555,15.408333333333346
5,2022,-22.75027776999965,-45.60388887999972,A706,SE,SP,80.72983870967742,11.48508064516129
6,2022,-22.750277769999663,-45.603888879999616,A706,SE,SP,78.07222222222222,11.761527777777768
7,2022,-22.750277769999652,-45.60388887999972,A706,SE,SP,73.7671601615074,12.271467025572006
8,2022,-22.75027776999965,-45.60388887999972,A706,SE,SP,74.84811827956989,11.760887096774187
9,2022,-22.750277769999663,-45.603888879999616,A706,SE,SP,77.53611111111111,13.407499999999986
10,2022,-22.75027776999965,-45.60388887999972,A706,SE,SP,79.20430107526882,16.20967741935484
11,2022,-22.750277769999663,-45.603888879999616,A706,SE,SP,83.61666666666666,13.996805555555552
12,2022,-22.75027776999965,-45.60388887999972,A706,SE,SP,85.79704301075269,16.038172043010753
1,2022,-19.539210000000317,-49.51813300000023,A519,SE,MG,76.51075268817205,24.627553763440883
2,2022,-19.539210000000264,-49.5181330000005,A519,SE,MG,75.80505952380952,25.011011904761908
3,2022,-19.539210000000317,-49.51813300000023,A519,SE,MG,72.93413978494624,25.447983870967732
4,2022,-19.539210000000303,-49.51813300000032,A519,SE,MG,68.85972222222222,24.65652777777778
5,2022,-19.539210000000317,-49.51813300000023,A519,SE,MG,63.020161290322584,20.39018817204298
6,2022,-19.539210000000303,-49.51813300000032,A519,SE,MG,64.55416666666666,20.751527777777792
7,2022,-19.539210000000317,-49.51813300000023,A519,SE,MG,47.42741935483871,22.463306451612894
8,2022,-19.539210000000317,-49.51813300000023,A519,SE,MG,46.505376344086024,22.905376344086033
9,2022,-19.539210000000303,-49.51813300000032,A519,SE,MG,53.084722222222226,24.6676388888889
10,2022,-19.539210000000317,-49.51813300000023,A519,SE,MG,63.37096774193548,25.356317204301043
11,2022,-19.539210000000303,-49.51813300000032,A519,SE,MG,60.50138888888889,24.473611111111147
12,2022,-19.539210000000317,-49.51813300000023,A519,SE,MG,76.65456989247312,24.486424731182794
1,2022,-10.08083331999995,-38.345833329999934,A450,NE,BA,64.96363636363637,27.276
9,2022,-10.080833319999948,-38.345833330000154,A450,NE,BA,64.48541666666667,25.23479166666667
10,2022,-10.08083332000005,-38.34583333000026,A450,NE,BA,60.136856368563684,26.49173441734417
11,2022,-10.080833320000032,-38.34583333000025,A450,NE,BA,62.881831610044316,27.039438700147706
12,2022,-10.080833320000028,-38.34583333000024,A450,NE,BA,66.14954682779457,26.92386706948643
1,2022,-22.589722209999724,-43.28222221000028,A603,SE,RJ,83.10618279569893,26.352688172042992
2,2022,-22.58972220999977,-43.28222221000027,A603,SE,RJ,86.45386904761905,25.21860119047621
3,2022,-22.589722209999724,-43.28222221000028,A603,SE,RJ,79.93413978494624,26.21559139784948
4,2022,-22.58972220999974,-43.28222221000028,A603,SE,RJ,86.29444444444445,23.43041666666666
5,2022,-22.589722209999724,-43.28222221000028,A603,SE,RJ,83.92732166890983,20.52449528936742
6,2022,-22.58972220999974,-43.28222221000028,A603,SE,RJ,88.68055555555556,19.071527777777764
7,2022,-22.589722209999724,-43.28222221000028,A603,SE,RJ,82.26747311827957,20.232795698924743
8,2022,-22.589722209999724,-43.28222221000028,A603,SE,RJ,80.13978494623656,20.460215053763427
9,2022,-22.58972220999974,-43.28222221000028,A603,SE,RJ,84.9625,19.915000000000003
10,2022,-22.589722209999724,-43.28222221000028,A603,SE,RJ,84.78897849462365,23.658467741935482
11,2022,-22.58972220999974,-43.28222221000028,A603,SE,RJ,86.18055555555556,22.37027777777777
12,2022,-22.589722209999724,-43.28222221000028,A603,SE,RJ,85.45833333333333,24.2059139784946
1,2022,-23.84472221000002,-46.14333333,A765,SE,SP,97.27586206896552,27.365517241379322
2,2022,-23.844722210000036,-46.14333333000004,A765,SE,SP,90.17977528089888,27.38876404494382
